"PMID","Autobiography","Bibliography","Biography","Case-Control Studies","Case Reports","Clinical Studies as Topic","Clinical Study","Cohort Studies","Comment","Congress","Consensus Development Conference","Cross-Cultural Comparison","Cross-Over Studies","Cross-Sectional Studies","Diagnostic Test Accuracy","Double-Blind Method","Editorial","Evaluation Studies as Topic","Evaluation Study","Feasibility Studies","Focus Groups","Follow-Up Studies","Genome-Wide Association Study","Historical Article","Human Experimentation","interview","Interviews as Topic","Lecture","Legal Case","Letter","Longitudinal Studies","Matched-Pair Analysis","Meta-analysis","Multicenter Study","News","Personal Narrative","Portrait","Practice Guideline","Predictive Value of Tests","Prospective Studies","Random Allocation","Randomized Controlled Trial","Reproducibility of Results","Retrospective Studies","Review","Systematic Reviews as Topic","Systematic Review","Twin Study","Validation Study"
24992083,0.0,0.0,0.0,0.00015,0.00016,0.00052,0.9956,0.0016,0.00015,0.0,0.0,0.00006,0.0053,0.0097,0.0,0.7143,0.00026,0.0,0.0025,0.0015,0.00014,0.0329,0.00027,0.0,0.0,0.0,0.00004,0.0,0.0,0.0002,0.003,0.00006,0.00029,0.4717,0.00001,0.0,0.0,0.0,0.0015,0.1662,0.00047,0.8815,0.00072,0.0201,0.00045,0.0,0.00002,0.00001,0.0
26941823,0.0,0.0,0.00001,0.0,0.0121,0.0061,0.9909,0.00042,0.00023,0.00005,0.00045,0.00023,0.018,0.00075,0.0,0.0357,0.00021,0.00038,0.00021,0.4777,0.00005,0.2107,0.00005,0.00045,0.0,0.0,0.0015,0.00002,0.0,0.001,0.0048,0.00002,0.00014,0.0733,0.00001,0.0,0.00004,0.00004,0.0044,0.1378,0.00032,0.7939,0.0028,0.0059,0.0021,0.00044,0.0,0.00004,0.00054
26852943,0.0,0.0,0.00001,0.00045,0.0023,0.0011,0.0175,0.0016,0.00023,0.00005,0.00003,0.00002,0.00026,0.00049,0.0,0.00037,0.00021,0.00038,0.0041,0.00033,0.00002,0.0018,0.00017,0.00045,0.0,0.0,0.00035,0.00001,0.0,0.00039,0.00095,0.00006,0.00023,0.0047,0.00001,0.00003,0.0,0.0,0.0194,0.0026,0.0368,0.001,0.0027,0.0033,0.0076,0.0,0.0,0.00004,0.00013
27488293,0.0,0.0,0.0,0.00072,0.0033,0.0027,0.00084,0.0088,0.00062,0.0251,0.0032,0.00023,0.00006,0.011,0.0,0.00024,0.0047,0.00017,0.00095,0.00024,0.00002,0.0052,0.00004,0.00023,0.0,0.0,0.00092,0.00001,0.0,0.0013,0.0017,0.00002,0.00071,0.0029,0.00001,0.0,0.0,0.0571,0.0014,0.0372,0.0019,0.0013,0.005,0.0052,0.9573,0.00044,0.9923,0.0,0.0017
27491293,0.0,0.0,0.0001,0.0039,0.0121,0.0022,0.4214,0.003,0.00023,0.00001,0.00007,0.00078,0.0007,0.0072,0.0,0.00024,0.00068,0.00012,0.0213,0.7732,0.00005,0.0899,0.00017,0.0019,0.0,0.0,0.00017,0.00002,0.0,0.0053,0.0013,0.00017,0.00034,0.0078,0.00015,0.0,0.00003,0.0,0.0028,0.0647,0.00047,0.0906,0.0027,0.0167,0.0052,0.0,0.0,0.00008,0.0017
27511183,0.0,0.0,0.0,0.00072,0.00049,0.0022,0.7908,0.2425,0.00023,0.00005,0.00002,0.00002,0.00064,0.00063,0.0,0.002,0.0001,0.00019,0.0036,0.0005,0.00005,0.5962,0.0,0.00045,0.0,0.0,0.0019,0.00004,0.0,0.00013,0.0993,0.0,0.00086,0.0532,0.00001,0.0,0.0,0.0,0.1043,0.0498,0.00049,0.1577,0.0168,0.5657,0.00045,0.0,0.0,0.00004,0.00051
26450593,0.0,0.0,0.00006,0.00045,0.00016,0.00052,0.0056,0.0024,0.00023,0.00005,0.00002,0.00004,0.00006,0.00075,0.0,0.00024,0.0141,0.00004,0.00056,0.00016,0.00005,0.0123,0.00017,0.00067,0.0,0.0,0.00009,0.0056,0.0,0.00018,0.00057,0.0012,0.00029,0.0017,0.00001,0.0,0.0,0.0,0.0014,0.0012,0.00049,0.00033,0.0168,0.0059,0.9767,0.0,0.0057,0.0002,0.00013
27802233,0.0,0.0,0.0,0.00015,0.00016,0.0646,0.9956,0.0024,0.00015,0.0,0.00001,0.00002,0.9178,0.0014,0.0,0.94,0.00026,0.00071,0.0015,0.00089,0.00002,0.0329,0.00004,0.00045,0.0,0.0,0.00091,0.0,0.0,0.00013,0.0027,0.00091,0.00023,0.8263,0.00009,0.0,0.0,0.0,0.0194,0.02,0.00099,0.7939,0.0031,0.0201,0.0013,0.0,0.0,0.00002,0.00022
27785533,0.0,0.0,0.0,0.0029,0.00064,0.00035,0.0147,0.0063,0.00015,0.0,0.00001,0.0012,0.00007,0.9013,0.0,0.00008,0.0,0.00008,0.0046,0.00022,0.00002,0.0123,0.00004,0.00026,0.0,0.0,0.0055,0.0,0.0,0.00013,0.0164,0.001,0.00014,0.0197,0.0,0.0,0.0,0.0,0.0056,0.0026,0.00036,0.00054,0.002,0.0204,0.0013,0.0,0.0,0.00016,0.00006
28013123,0.0,0.0,0.0,0.00015,0.00049,0.014,0.936,0.00042,0.00015,0.00036,0.0021,0.00008,0.828,0.00091,0.00002,1.0,0.00021,0.00004,0.00056,0.0015,0.00002,0.1753,0.0,0.00026,0.0,0.0,0.00009,0.00002,0.0,0.00013,0.01,0.00002,0.0014,0.1851,0.0,0.0,0.0,0.00003,0.0013,0.0736,0.00026,0.8186,0.0168,0.0025,0.0048,0.0,0.0001,0.00003,0.002
27899143,0.0,0.0,0.0,0.0061,0.9833,0.00018,0.0031,0.0049,0.00023,0.00005,0.00002,0.00002,0.00006,0.00091,0.0,0.00016,0.00015,0.00008,0.00065,0.00016,0.00005,0.0329,0.00005,0.00073,0.0,0.0,0.00017,0.00002,0.0,0.00033,0.00076,0.0,0.00014,0.0012,0.00001,0.0,0.0,0.0,0.0074,0.0013,0.00015,0.00058,0.002,0.0017,0.0076,0.0,0.0,0.00002,0.00023
28527373,0.0,0.0,0.0,0.0015,0.00049,0.0071,0.0177,0.0088,0.0027,0.00005,0.00002,0.0041,0.0007,0.0162,0.0,0.0011,0.0047,0.00038,0.0046,0.00024,0.5811,0.0081,0.0078,0.00026,0.0,0.0,0.0417,0.00002,0.0,0.00033,0.0016,0.00003,0.0026,0.0047,0.00015,0.0,0.0,0.0,0.0019,0.009,0.0021,0.0066,0.0055,0.0014,0.0062,0.0,0.0,0.00002,0.00022
28566233,0.0,0.0,0.0,0.0023,0.9398,0.00052,0.0039,0.0049,0.00015,0.00005,0.00007,0.00078,0.00006,0.00041,0.0,0.00018,0.0001,0.00017,0.0031,0.00016,0.00005,0.0018,0.00027,0.00023,0.0,0.0,0.00009,0.00003,0.0,0.0002,0.00077,0.00003,0.00029,0.0012,0.00001,0.00003,0.0,0.00004,0.0079,0.00037,0.00047,0.00054,0.002,0.00083,0.0076,0.0,0.0,0.00003,0.00077
29076783,0.0,0.0,0.0,0.0058,0.001,0.0022,0.0282,0.0049,0.00015,0.0,0.00001,0.00008,0.00006,0.0072,0.0,0.00018,0.0,0.00038,0.0046,0.0005,0.00002,0.0525,0.00004,0.0019,0.0,0.0,0.00009,0.0,0.0,0.00033,0.0016,0.00003,0.00071,0.0019,0.00001,0.0,0.0,0.0,0.077,0.6221,0.00049,0.00054,0.0323,0.0677,0.00045,0.00003,0.0226,0.00004,0.00013
28849573,0.00003,0.0,0.00006,0.0095,0.00049,0.0012,0.025,0.00042,0.00073,0.00021,0.00002,0.00002,0.00006,0.00041,0.0,0.00022,0.00026,0.00017,0.0187,0.00016,0.00005,0.0055,0.0,0.00085,0.0,0.0,0.00009,0.00003,0.0,0.0039,0.00095,0.0,0.0016,0.0017,0.00015,0.00006,0.00002,0.0,0.0152,0.02,0.0012,0.0064,0.0227,0.0023,0.0162,0.0,0.00002,0.00004,0.0017
29121513,0.0,0.0,0.0,0.4283,0.001,0.00052,0.0078,0.0247,0.00015,0.00001,0.00001,0.00023,0.00006,0.011,0.0,0.00016,0.0,0.00038,0.0018,0.0031,0.00016,0.0101,0.00008,0.0003,0.0,0.0,0.00009,0.00001,0.00006,0.00033,0.0016,0.0043,0.0042,0.0017,0.00001,0.0,0.0,0.0,0.0028,0.009,0.00032,0.00006,0.002,0.1798,0.0035,0.0,0.00065,0.00016,0.00022
29948073,0.0,0.0,0.0,0.006,0.00016,0.0011,0.1253,0.0054,0.00015,0.0,0.0,0.0001,0.00039,0.0023,0.711,0.00008,0.0001,0.00075,0.0391,0.7732,0.00002,0.0329,0.00005,0.00085,0.0,0.0,0.00004,0.00001,0.0,0.0002,0.0024,0.00017,0.00097,0.008,0.00001,0.0,0.0,0.00003,0.0194,0.0151,0.00047,0.0016,0.2701,0.6496,0.0077,0.0,0.0,0.00016,0.00054
30952413,0.0,0.0,0.0011,0.0015,0.0186,0.0071,0.0385,0.0035,0.00062,0.0012,0.00007,0.00002,0.00006,0.00091,0.0,0.00037,0.0012,0.00017,0.00065,0.0005,0.00002,0.004,0.00036,0.0132,0.0,0.00004,0.00009,0.00004,0.0,0.0002,0.0039,0.00006,0.00071,0.0019,0.00015,0.00003,0.00013,0.00004,0.0028,0.0064,0.004,0.0013,0.0027,0.039,0.8787,0.00003,0.0,0.00002,0.00022
31162763,0.0,0.00002,0.0,0.0661,0.001,0.0103,0.0282,0.0133,0.00015,0.00001,0.00002,0.00004,0.00007,0.036,0.0,0.00018,0.00021,0.00038,0.00065,0.0005,0.00014,0.0402,0.0,0.00026,0.0,0.0,0.00034,0.00002,0.0,0.00013,0.0024,0.0012,0.00023,0.0047,0.00001,0.0,0.00002,0.0,0.0028,0.0013,0.0018,0.00033,0.005,0.3575,0.0121,0.0,0.0,0.00008,0.00023
30900693,0.0,0.0,0.0,0.0029,0.001,0.0027,0.1485,0.0133,0.00015,0.0,0.00001,0.00023,0.00002,0.0023,0.0,0.00018,0.00034,0.00038,0.0998,0.0007,0.00005,0.274,0.0,0.00067,0.0,0.0,0.0015,0.0,0.0,0.001,0.0072,0.00002,0.00029,0.0292,0.00001,0.0,0.0,0.00003,0.0368,0.0521,0.00015,0.00084,0.0027,0.0986,0.00096,0.0,0.0,0.0,0.00054
31730793,0.00027,0.0,0.00045,0.0029,0.00049,0.1248,0.0282,0.0024,0.00015,0.00005,0.00002,0.0,0.00006,0.00063,0.0,0.003,0.00068,0.00017,0.002,0.00024,0.00002,0.0029,0.00027,0.008,0.0,0.00004,0.00004,0.0006,0.0,0.00013,0.00095,0.00006,0.006,0.0017,0.00015,0.0051,0.0018,0.0,0.0013,0.0012,0.00032,0.00054,0.002,0.00083,0.9671,0.0,0.0,0.0,0.0
32938453,0.0,0.0,0.00001,0.0023,0.0033,0.0015,0.0087,0.0185,0.00023,0.00005,0.00007,0.00008,0.00006,0.0162,0.0,0.00022,0.00015,0.00017,0.0025,0.00016,0.00006,0.0029,0.0037,0.00026,0.0,0.0,0.00034,0.00016,0.0,0.001,0.0017,0.00003,0.00029,0.0029,0.00015,0.00003,0.00004,0.00003,0.0254,0.0053,0.00032,0.00084,0.0074,0.0014,0.1045,0.00004,0.00004,0.00016,0.00077
32967293,0.0,0.0,0.0,0.0143,0.00016,0.0035,0.0147,0.00069,0.00015,0.0,0.00001,0.0034,0.00006,0.0335,0.0,0.00037,0.0001,0.00017,0.0063,0.00022,0.00005,0.0119,0.00027,0.00045,0.0,0.0,0.00009,0.00002,0.0,0.00033,0.00095,0.00002,0.5455,0.025,0.00001,0.0,0.0,0.00003,0.0013,0.007,0.0072,0.00054,0.0108,0.0248,0.6306,0.00037,0.982,0.00003,0.0
25986294,0.0,0.0,0.0,0.00045,0.00016,0.0089,0.9814,0.00042,0.00015,0.0,0.00002,0.0001,0.00006,0.00026,0.0,0.00008,0.0407,0.0,0.0025,0.0005,0.00002,0.0402,0.00027,0.003,0.0,0.0,0.00009,0.00001,0.0,0.0039,0.00095,0.00006,0.00014,0.8864,0.00001,0.0,0.0,0.00004,0.00039,0.0151,0.00012,0.7893,0.00072,0.0037,0.0062,0.0,0.0,0.0,0.0
25957574,0.0,0.0,0.0,0.00015,0.00016,0.0061,1.0,0.0,0.00023,0.0,0.00003,0.00002,0.0025,0.00041,0.0,0.0989,0.00026,0.00038,0.0,0.0031,0.00051,0.0537,0.00005,0.0,0.0,0.0,0.00034,0.0,0.0,0.0002,0.00076,0.0,0.00014,0.1218,0.00001,0.0,0.0,0.0,0.003,0.0249,0.00099,0.8341,0.002,0.00083,0.00045,0.0,0.0,0.00003,0.00041
25920574,0.0,0.0,0.0,0.00015,0.9808,0.00052,0.001,0.00013,0.00015,0.0,0.00001,0.00002,0.00006,0.00049,0.0,0.00016,0.0001,0.0,0.00056,0.00006,0.00005,0.0537,0.00017,0.00026,0.0,0.0,0.00009,0.00001,0.0,0.001,0.00095,0.00002,0.00086,0.0007,0.00001,0.0,0.0,0.0,0.004,0.0,0.00032,0.00009,0.00072,0.00083,0.1576,0.0,0.0,0.00043,0.00013
24828314,0.0,0.0,0.0001,0.0357,0.001,0.00035,0.0282,0.0015,0.00015,0.0,0.00002,0.00004,0.00006,0.005,0.0,0.00024,0.0,0.00045,0.00056,0.0005,0.00016,0.0123,0.00011,0.00045,0.0,0.0,0.682,0.00001,0.0,0.0002,0.00077,0.00002,0.0016,0.0123,0.0,0.00065,0.00004,0.0,0.0056,0.0018,0.00015,0.0105,0.002,0.0049,0.0513,0.0,0.0,0.00002,0.00022
7343274,0.00003,0.0,0.00006,0.00072,0.0246,0.023,0.2712,0.0015,0.0015,0.00001,0.00002,0.00004,0.6371,0.0014,0.0,0.0265,0.00068,0.00071,0.0015,0.00016,0.00005,0.0123,0.00011,0.00073,0.0,0.0,0.00091,0.00024,0.0,0.0032,0.0016,0.00017,0.00029,0.008,0.00001,0.00033,0.00003,0.00003,0.00089,0.02,0.0524,0.3865,0.002,0.0248,0.0942,0.0,0.0,0.0,0.00022
6290544,0.00005,0.00002,0.0011,0.00045,0.0186,0.0119,0.1096,0.0048,0.021,0.00021,0.00043,0.00023,0.0011,0.002,0.0,0.003,0.0047,0.00038,0.0018,0.00099,0.00014,0.0112,0.00027,0.0019,0.00014,0.00004,0.00017,0.00024,0.0,0.0074,0.0024,0.00003,0.00086,0.0063,0.004,0.0359,0.00004,0.00004,0.0028,0.024,0.025,0.0279,0.0204,0.0099,0.0106,0.0,0.0,0.00004,0.00023
3861564,0.00003,0.0,0.00001,0.0029,0.0519,0.0008,0.0138,0.0133,0.00023,0.00021,0.00007,0.00023,0.00006,0.005,0.0,0.00024,0.0013,0.00071,0.0015,0.00024,0.00006,0.0112,0.00005,0.00067,0.0,0.00004,0.00039,0.00002,0.0,0.0004,0.0017,0.00006,0.00097,0.0028,0.00015,0.0002,0.00003,0.0,0.0028,0.0151,0.0039,0.001,0.00099,0.0017,0.0162,0.0,0.0,0.00003,0.00022
2768094,0.00027,0.00002,0.00049,0.0029,0.8583,0.0022,0.0087,0.0062,0.0012,0.00001,0.00002,0.0012,0.00006,0.015,0.0,0.00024,0.004,0.00034,0.0018,0.00089,0.0032,0.0079,0.00034,0.001,0.0,0.0,0.0024,0.00003,0.0,0.0039,0.0016,0.00003,0.00086,0.0029,0.00001,0.0048,0.00004,0.0,0.004,0.007,0.0012,0.0018,0.0028,0.0099,0.0385,0.0,0.0,0.00001,0.00041
1838124,0.0,0.0,0.00001,0.0023,0.1574,0.00095,0.025,0.0185,0.00015,0.00005,0.00007,0.00008,0.00006,0.0019,0.0,0.00024,0.004,0.0021,0.0151,0.0004,0.00005,0.0119,0.0,0.00045,0.0,0.0,0.00091,0.00024,0.0,0.00039,0.0024,0.00003,0.00014,0.0017,0.00001,0.00003,0.00002,0.00004,0.0152,0.0026,0.00099,0.001,0.0261,0.0112,0.0225,0.0,0.0,0.00003,0.0031
1806624,0.0,0.0,0.0,0.0203,0.00064,0.1248,0.9537,0.0133,0.00023,0.00005,0.00007,0.0014,0.00002,0.00049,0.0,0.002,0.0012,0.00071,0.0019,0.0018,0.00016,0.0123,0.00005,0.00045,0.0,0.0,0.00034,0.00003,0.0,0.0111,0.0089,0.0079,0.0016,0.8263,0.00009,0.0,0.0,0.00004,0.0028,0.0152,0.004,0.7832,0.0074,0.0049,0.0162,0.0,0.00002,0.00004,0.00022
1737074,0.0,0.0,0.00007,0.0,0.00033,0.1798,1.0,0.00042,0.00023,0.00005,0.00003,0.00002,0.0007,0.00041,0.0,0.1444,0.00068,0.00004,0.0,0.00008,0.00002,0.0794,0.01,0.00056,0.0,0.0,0.00017,0.00002,0.0,0.00013,0.0089,0.00006,0.00071,0.025,0.00001,0.0,0.0,0.0,0.0194,0.0333,0.0706,0.8341,0.0045,0.0037,0.0021,0.0,0.0,0.00003,0.00022
1592254,0.0,0.0,0.0,0.0095,0.0021,0.0061,0.7908,0.00086,0.0012,0.0,0.00001,0.00023,0.00006,0.0023,0.0,0.00094,0.00015,0.0011,0.00065,0.00099,0.00002,0.274,0.0,0.00026,0.0,0.0,0.00092,0.0,0.0,0.0013,0.0081,0.00023,0.00014,0.025,0.00001,0.0,0.0,0.00018,0.0247,0.009,0.0236,0.5568,0.005,0.0054,0.0013,0.0,0.0,0.00001,0.00022
32664104,0.0,0.0,0.0,0.00045,0.9398,0.0008,0.0016,0.0015,0.0027,0.0,0.00002,0.00002,0.00006,0.00075,0.0,0.00008,0.0001,0.00008,0.00056,0.00089,0.00002,0.0352,0.00008,0.0,0.0,0.0,0.00009,0.00002,0.0,0.0211,0.0017,0.0,0.00014,0.0014,0.00001,0.00005,0.0,0.0,0.004,0.0026,0.00099,0.001,0.00072,0.0023,0.0225,0.0,0.0,0.00004,0.00022
9268814,0.0,0.0,0.00049,0.0143,0.0121,0.0225,0.5,0.0049,0.0027,0.00011,0.00007,0.00023,0.00007,0.0072,0.0,0.00024,0.0047,0.00071,0.013,0.0018,0.00006,0.0314,0.00049,0.003,0.0,0.0,0.0003,0.00016,0.0,0.001,0.0059,0.00006,0.00071,0.0032,0.00024,0.00003,0.00004,0.00004,0.033,0.0151,0.0019,0.0042,0.3555,0.0144,0.0106,0.00004,0.0,0.00008,0.0017
9380064,0.0,0.0,0.0,0.4652,0.0617,0.0035,0.0282,0.0045,0.00023,0.00001,0.00001,0.00008,0.00006,0.0023,0.0,0.00079,0.00021,0.0013,0.0018,0.00099,0.00005,0.0224,0.00017,0.00026,0.0,0.0,0.00009,0.00002,0.0,0.00039,0.021,0.0012,0.00029,0.0017,0.00001,0.0,0.0,0.00003,0.0056,0.0053,0.00047,0.0116,0.0227,0.0239,0.0225,0.0,0.0,0.0,0.0037
9454354,0.0,0.0,0.0,0.0015,0.0014,0.0027,0.2429,0.014,0.00023,0.00001,0.00002,0.00004,0.00006,0.00041,0.0,0.00022,0.0013,0.0028,0.0035,0.0069,0.00002,0.0715,0.0,0.00045,0.0,0.0,0.00034,0.00002,0.0,0.00013,0.01,0.00017,0.0026,0.0014,0.00001,0.0,0.0,0.00004,0.00089,0.8445,0.00099,0.0056,0.0055,0.0041,0.0021,0.0,0.0,0.00003,0.0018
10954284,0.0,0.0,0.0001,0.0013,0.8583,0.0012,0.0075,0.0025,0.00062,0.00001,0.00001,0.00065,0.00007,0.003,0.0,0.00016,0.00068,0.00038,0.0035,0.00099,0.00006,0.0119,0.00027,0.0003,0.0,0.00004,0.00039,0.00024,0.0,0.0025,0.0039,0.00006,0.0016,0.0035,0.00015,0.00003,0.00002,0.00004,0.0019,0.0026,0.0012,0.00058,0.0027,0.0201,0.1981,0.00004,0.00002,0.00002,0.00041
11025624,0.0,0.0,0.0014,0.00015,0.001,0.6548,0.9898,0.00069,0.0067,0.00001,0.00001,0.00002,0.00006,0.0039,0.0,0.9587,0.00034,0.0024,0.00065,0.00022,0.00002,0.0544,0.00005,0.0034,0.0,0.0,0.00009,0.00024,0.0,0.0013,0.0048,0.00003,0.00034,0.025,0.00015,0.00003,0.00013,0.0,0.0014,0.2267,0.0944,0.5875,0.0023,0.1199,0.0025,0.0,0.00006,0.00001,0.00013
11379844,0.0,0.0,0.0,0.00045,0.0821,0.0027,0.8898,0.00069,0.00015,0.00001,0.00002,0.00008,0.0007,0.0,0.0,0.00008,0.0,0.00038,0.0031,0.00008,0.00002,0.1414,0.00005,0.00026,0.0,0.0,0.00009,0.00002,0.0,0.00039,0.0048,0.00002,0.00071,0.0824,0.00001,0.0,0.0,0.0,0.004,0.6346,0.00032,0.0013,0.002,0.0025,0.0013,0.0,0.0,0.0,0.0
11407964,0.0,0.0,0.00001,0.0046,0.0023,0.0011,0.7908,0.0016,0.00062,0.00019,0.00007,0.00008,0.0238,0.0261,0.0,0.002,0.00026,0.00038,0.0046,0.00099,0.00076,0.0314,0.00005,0.00073,0.00014,0.0,0.00009,0.00024,0.0,0.001,0.0017,0.00017,0.00071,0.008,0.00015,0.00003,0.00003,0.0,0.0023,0.0058,0.9396,0.7832,0.008,0.0049,0.0025,0.0,0.0,0.00016,0.00054
12570354,0.0,0.0,0.0,0.0061,0.0012,0.00094,0.1612,0.0185,0.00015,0.00005,0.00002,0.00002,0.00006,0.0039,0.00066,0.0265,0.0001,0.00017,0.0019,0.00057,0.00002,0.5304,0.00004,0.00045,0.0,0.0,0.0003,0.0,0.0,0.00079,0.0013,0.0012,0.00014,0.0035,0.00001,0.0,0.0,0.00003,0.6231,0.0015,0.0021,0.0323,0.0168,0.0201,0.00086,0.0,0.0,0.00002,0.00013
12679234,0.0,0.0,0.00001,0.0061,0.0014,0.0022,0.0175,0.0049,0.00015,0.00001,0.0,0.0012,0.00006,0.0023,0.0,0.00024,0.00068,0.00004,0.0018,0.00022,0.00002,0.0055,0.0189,0.00027,0.0,0.0,0.00017,0.0,0.0,0.00039,0.00057,0.00045,0.0026,0.0183,0.00015,0.0,0.0,0.0,0.0014,0.0026,0.0026,0.001,0.005,0.0041,0.3353,0.0,0.00002,0.00002,0.00022
12815734,0.0,0.0,0.0,0.0088,0.00016,0.00052,0.025,0.0185,0.00015,0.0,0.00001,0.00078,0.00006,0.0014,0.0,0.00016,0.0001,0.00017,0.0035,0.0005,0.00005,0.0018,0.1364,0.00045,0.0,0.0,0.00034,0.00002,0.0,0.001,0.0066,0.0165,0.0014,0.0078,0.00001,0.0,0.0,0.00003,0.0079,0.009,0.00047,0.0029,0.015,0.0014,0.0013,0.0,0.0,0.00003,0.00054
15199474,0.00005,0.0,0.00049,0.00093,0.0083,0.0147,0.0078,0.0038,0.00015,0.00005,0.00001,0.00008,0.00064,0.0023,0.0,0.00024,0.019,0.00019,0.0025,0.00057,0.00006,0.0035,0.00005,0.00045,0.0,0.00004,0.00009,0.00024,0.0,0.0013,0.00057,0.00006,0.00014,0.015,0.0064,0.00006,0.00004,0.00043,0.00067,0.0013,0.0018,0.00084,0.00099,0.0014,0.8239,0.0,0.0,0.00001,0.00077
14684974,0.0,0.0,0.0,0.8571,0.00016,0.00052,0.0089,0.00069,0.00015,0.0,0.0,0.0,0.00006,0.0059,0.0,0.00037,0.0001,0.0,0.00065,0.00024,0.00002,0.0123,0.00027,0.00026,0.0,0.0,0.00017,0.0,0.0,0.0018,0.0016,0.1111,0.00029,0.008,0.00001,0.0,0.0,0.0,0.0079,0.00084,0.001,0.00084,0.0062,0.0442,0.0013,0.0,0.0,0.00002,0.00054
15820354,0.0,0.0,0.0001,0.00072,0.0052,0.0011,0.7908,0.0133,0.00023,0.00005,0.00007,0.0012,0.00007,0.0072,0.0,0.0013,0.00026,0.00038,0.0025,0.00008,0.00006,0.0419,0.00049,0.0019,0.0,0.0,0.00017,0.00025,0.0,0.00079,0.0136,0.00003,0.00029,0.0018,0.00001,0.0,0.0,0.0,0.0105,0.009,0.0019,0.001,0.015,0.845,0.6306,0.0,0.0,0.00016,0.00051
16894184,0.00003,0.00002,0.00001,0.00072,0.0021,0.0027,0.0031,0.0015,0.00023,0.00005,0.00001,0.0001,0.00006,0.0023,0.0,0.00018,0.00068,0.00034,0.013,0.00057,0.00006,0.0017,0.00017,0.00067,0.0,0.00004,0.00017,0.00002,0.0,0.00054,0.00077,0.00003,0.00029,0.0078,0.00001,0.00005,0.0,0.00003,0.004,0.00084,0.0021,0.00033,0.0033,0.0014,0.0039,0.0,0.0,0.00001,0.00051
16958574,0.0,0.0,0.0001,0.002,0.9398,0.0061,0.025,0.0045,0.0027,0.00005,0.00002,0.00078,0.0005,0.002,0.0,0.0057,0.004,0.00038,0.00095,0.00025,0.00002,0.3057,0.0015,0.0019,0.00002,0.0,0.00034,0.00002,0.0,0.0053,0.0072,0.00006,0.00071,0.008,0.00001,0.0,0.00002,0.00004,0.0152,0.0026,0.0019,0.0016,0.0074,0.0099,0.1576,0.0,0.0,0.00002,0.00023
17568334,0.0,0.0,0.00007,0.00015,0.9497,0.0027,0.0056,0.00042,0.00015,0.00005,0.00002,0.00002,0.0,0.00091,0.0,0.00022,0.00021,0.00038,0.00056,0.0005,0.00003,0.0123,0.00017,0.00026,0.0,0.0,0.00009,0.0,0.0,0.00033,0.00095,0.0,0.00034,0.00061,0.00001,0.0,0.00004,0.00004,0.00089,0.0026,0.00032,0.00033,0.00072,0.0054,0.8613,0.0,0.0,0.00003,0.00013
18586994,0.0,0.0,0.00006,0.00015,0.00049,0.0071,0.8393,0.009,0.00015,0.0,0.00001,0.00008,0.00026,0.011,0.00026,0.00037,0.0,0.00038,0.007,0.256,0.00006,0.0066,0.00005,0.0014,0.0,0.0,0.682,0.0,0.0,0.00013,0.0017,0.00002,0.00014,0.2135,0.0,0.0,0.0,0.0,0.0074,0.0053,0.025,0.7832,0.7348,0.0014,0.0013,0.0,0.0,0.00004,0.2227
20041474,0.0,0.0,0.0,0.00015,0.0042,0.0518,0.8215,0.0239,0.00015,0.0,0.0,0.00023,0.0007,0.00049,0.0,0.0122,0.00021,0.00019,0.007,0.0018,0.00005,0.0156,0.00004,0.00018,0.0,0.0,0.00034,0.0,0.0,0.001,0.0048,0.00023,0.00071,0.7347,0.00001,0.0,0.0,0.0,0.0019,0.769,0.00032,0.0042,0.00099,0.0054,0.0035,0.0,0.0,0.00001,0.00023
32514154,0.0,0.00002,0.00007,0.1937,0.001,0.0061,0.0056,0.0683,0.00037,0.00005,0.00002,0.00078,0.00006,0.0039,0.0,0.00037,0.00094,0.00038,0.0187,0.00033,0.00005,0.0123,0.00005,0.0019,0.00002,0.0,0.00092,0.00004,0.0,0.0013,0.0016,0.00023,0.00029,0.0123,0.00015,0.0,0.00004,0.00004,0.0014,0.0212,0.0012,0.0015,0.005,0.0239,0.0013,0.0,0.0,0.00004,0.0011
20971934,0.00003,0.00002,0.00045,0.0028,0.0052,0.0061,0.0075,0.0035,0.00023,0.0331,0.00045,0.00078,0.00007,0.0041,0.0,0.00024,0.0024,0.00071,0.007,0.0007,0.00063,0.0099,0.00017,0.003,0.00002,0.00004,0.00091,0.00024,0.0,0.00039,0.0048,0.00003,0.00071,0.0028,0.0024,0.00006,0.00002,0.00003,0.0028,0.0026,0.0012,0.0013,0.0033,0.0156,0.0077,0.00003,0.0,0.00001,0.00061
21110824,0.0,0.00002,0.0,0.00072,0.00025,0.0061,0.001,0.0015,0.00023,0.0066,0.00007,0.00023,0.00006,0.0034,0.0,0.00016,0.0022,0.00071,0.0018,0.00024,0.00005,0.004,0.00049,0.00067,0.0,0.00015,0.00009,0.00024,0.0,0.00079,0.00057,0.00003,0.00014,0.00061,0.00024,0.0,0.0,0.00004,0.0056,0.0013,0.00032,0.00009,0.0033,0.0014,0.9573,0.00003,0.00063,0.00002,0.00006
