"PMID","Autobiography","Bibliography","Biography","Case-Control Studies","Case Reports","Clinical Studies as Topic","Clinical Study","Cohort Studies","Comment","Congress","Consensus Development Conference","Cross-Cultural Comparison","Cross-Over Studies","Cross-Sectional Studies","Diagnostic Test Accuracy","Double-Blind Method","Editorial","Evaluation Studies as Topic","Evaluation Study","Feasibility Studies","Focus Groups","Follow-Up Studies","Genome-Wide Association Study","Historical Article","Human Experimentation","interview","Interviews as Topic","Lecture","Legal Case","Letter","Longitudinal Studies","Matched-Pair Analysis","Meta-analysis","Multicenter Study","News","Personal Narrative","Portrait","Practice Guideline","Predictive Value of Tests","Prospective Studies","Random Allocation","Randomized Controlled Trial","Reproducibility of Results","Retrospective Studies","Review","Systematic Reviews as Topic","Systematic Review","Twin Study","Validation Study"
32640083,0.0,0.0,0.0,0.0426,0.0021,0.0022,0.0138,0.0185,0.00015,0.00019,0.00007,0.00004,0.00006,0.0928,0.0,0.00016,0.00068,0.00038,0.00065,0.00016,0.00006,0.0329,0.00008,0.00026,0.0,0.0,0.00009,0.00024,0.0,0.00013,0.491,0.00002,0.0016,0.025,0.00001,0.0,0.0,0.00003,0.0079,0.0026,0.00032,0.0029,0.0033,0.0013,0.2264,0.0,0.0,0.00043,0.00051
32929643,0.0,0.0,0.0,0.006,0.0038,0.00052,0.0985,0.0015,0.00015,0.0,0.0,0.00002,0.00006,0.1652,0.0,0.00071,0.0001,0.00017,0.0025,0.0005,0.00006,0.0099,0.00005,0.00045,0.0,0.0,0.00034,0.00001,0.0,0.00013,0.00057,0.00045,0.00014,0.0621,0.00001,0.0,0.0,0.0,0.004,0.0053,0.00032,0.0012,0.0648,0.2539,0.00096,0.0,0.0,0.00008,0.00054
32940823,0.0,0.00002,0.0,0.0061,0.0014,0.0011,0.7908,0.0036,0.00015,0.00005,0.00001,0.00023,0.00006,0.0072,0.0,0.00037,0.00034,0.00017,0.0031,0.00093,0.0032,0.0224,0.00027,0.00026,0.0,0.0,0.00039,0.00002,0.0,0.001,0.01,0.00002,0.00014,0.0078,0.00001,0.00003,0.0,0.00003,0.0079,0.0152,0.0021,0.5568,0.0071,0.0041,0.0013,0.0,0.0,0.00002,0.00051
33829643,0.0,0.0,0.00001,0.0088,0.001,0.023,0.0087,0.0239,0.0015,0.00036,0.00045,0.00078,0.0025,0.0177,0.0,0.0018,0.0022,0.00017,0.0025,0.00024,0.00005,0.0123,0.00034,0.00073,0.0,0.0,0.00009,0.00001,0.0,0.00039,0.009,0.00003,0.00097,0.008,0.00015,0.00003,0.0,0.0,0.0074,0.0013,0.0039,0.0029,0.0074,0.0248,0.1851,0.00003,0.0,0.00002,0.00041
34182963,0.0,0.0,0.0,0.00072,0.001,0.0012,0.0282,0.0062,0.00015,0.0,0.00001,0.00078,0.00006,0.9746,0.0,0.00016,0.0001,0.00017,0.00065,0.00006,0.00005,0.0048,0.0,0.00026,0.0,0.0,0.0051,0.0,0.0,0.00033,0.00057,0.00003,0.00014,0.025,0.00001,0.0,0.0,0.0,0.00067,0.0026,0.00099,0.0042,0.002,0.0099,0.00071,0.0,0.0,0.00004,0.00006
34193113,0.0,0.0,0.0,0.0203,0.00064,0.2886,0.0385,0.0016,0.00023,0.0,0.0,0.00004,0.00007,0.00091,0.0,0.0013,0.0013,0.00039,0.0031,0.00089,0.00002,0.0066,0.00005,0.00067,0.0,0.0,0.00009,0.0,0.0,0.0002,0.00013,0.00003,0.8158,0.0017,0.0,0.0,0.0,0.0,0.0074,0.0013,0.00012,0.0016,0.0027,0.0167,0.2086,0.0,0.0012,0.00001,0.00013
34222793,0.0,0.0,0.0,0.00015,0.00049,0.014,0.9956,0.00069,0.00023,0.0,0.00001,0.0,0.0018,0.00011,0.0,0.00079,0.00021,0.00017,0.0063,0.0132,0.00002,0.1166,0.00005,0.00045,0.0,0.0,0.00017,0.0,0.0,0.001,0.00057,0.00002,0.00014,0.1778,0.00001,0.0,0.0,0.00003,0.0014,0.007,0.00032,0.8186,0.00099,0.0054,0.00086,0.00037,0.0,0.00003,0.00051
34622713,0.0,0.00002,0.0,0.00093,0.001,0.00052,0.0097,0.00013,0.00015,0.00005,0.00002,0.00004,0.00026,0.0072,0.0,0.00079,0.00021,0.00038,0.0015,0.00006,0.00014,0.0419,0.00005,0.00045,0.00002,0.0,0.00091,0.00004,0.00006,0.0039,0.0012,0.00006,0.00023,0.0017,0.00015,0.00003,0.0,0.00004,0.00039,0.0015,0.0944,0.0032,0.00099,0.0099,0.0021,0.00004,0.0,0.00008,0.00023
34786613,0.0,0.0,0.0,0.006,0.0033,0.0668,0.0175,0.003,0.00015,0.00005,0.00007,0.0034,0.00006,0.003,0.0,0.00022,0.00021,0.00017,0.007,0.00024,0.00014,0.0224,0.0081,0.00026,0.0,0.0,0.00009,0.00024,0.0,0.00079,0.0066,0.00003,0.00029,0.8864,0.00001,0.0,0.0,0.0,0.033,0.0356,0.00032,0.001,0.0059,0.0014,0.5014,0.0,0.0,0.0,0.00051
36152383,0.0,0.0,0.0,0.0143,0.0026,0.0013,0.0087,0.017,0.00015,0.00001,0.00002,0.00023,0.00007,0.0072,0.0,0.00016,0.00026,0.00004,0.007,0.00089,0.00002,0.0782,0.00017,0.00045,0.0,0.0,0.0003,0.00002,0.0,0.00013,0.0017,0.0,0.00014,0.0183,0.00001,0.0,0.0,0.0,0.0028,0.0013,0.00026,0.001,0.0074,0.9228,0.0171,0.0,0.0,0.00002,0.0011
36203173,0.0,0.0,0.0,0.006,0.0121,0.00052,0.0087,0.0054,0.0236,0.00005,0.00072,0.00004,0.00007,0.0014,0.0,0.00022,0.00068,0.00017,0.0018,0.0005,0.0032,0.0018,0.00049,0.0021,0.00002,0.0,0.0003,0.00025,0.2,0.001,0.0048,0.00002,0.00014,0.0123,0.00001,0.00065,0.0,0.0103,0.0079,0.0053,0.00032,0.00033,0.0074,0.0112,0.5014,0.0,0.00002,0.00001,0.00023
37178103,0.0,0.0,0.0,0.028,0.00016,0.2886,0.2162,0.2868,0.0092,0.00005,0.00001,0.00002,0.00002,0.00049,0.0,0.00024,0.00021,0.00008,0.0323,0.00022,0.00002,0.0066,0.0,0.0012,0.0,0.0,0.00009,0.00002,0.0,0.00013,0.0089,0.0012,0.00034,0.8889,0.00001,0.0,0.0,0.00003,0.00067,0.009,0.00015,0.0013,0.00099,0.9237,0.0544,0.0,0.0,0.00001,0.0011
37221573,0.0,0.0,0.0,0.0095,0.00064,0.0225,0.0175,0.0054,0.00023,0.0,0.0,0.00002,0.00002,0.9746,0.0,0.00016,0.0001,0.0,0.0015,0.00008,0.00006,0.0017,0.00005,0.00026,0.0,0.0,0.00091,0.0,0.00006,0.00039,0.00057,0.00002,0.00029,0.0621,0.00001,0.0,0.0,0.0,0.0152,0.0084,0.00032,0.00084,0.0168,0.0316,0.0039,0.0,0.0,0.00002,0.00077
38037683,0.0,0.0,0.0,0.00045,0.0033,0.0089,0.0,0.00069,0.00015,0.00005,0.00002,0.00006,0.0,0.0,0.0,0.00008,0.0001,0.00015,0.00021,0.00016,0.00003,0.00081,0.00049,0.00026,0.0,0.0,0.00004,0.00024,0.0,0.0039,0.00057,0.00006,0.0274,0.00061,0.00001,0.0,0.0,0.00043,0.0155,0.00084,0.00032,0.0,0.0027,0.00063,0.9864,0.0057,1.0,0.00008,0.00022
32918104,0.00003,0.00002,0.00007,0.0029,0.0083,0.0035,0.0603,0.0024,0.0012,0.00036,0.00003,0.00002,0.00007,0.0023,0.0,0.00037,0.0024,0.00075,0.0323,0.0849,0.00014,0.004,0.00004,0.0019,0.0,0.00004,0.00034,0.00024,0.0,0.00054,0.0016,0.00006,0.00034,0.0047,0.00024,0.00005,0.00004,0.00004,0.0254,0.0053,0.0019,0.0032,0.0648,0.0037,0.1981,0.0,0.0,0.00002,0.0054
33211254,0.0,0.0,0.0,0.00045,0.00016,0.023,0.0056,0.2633,0.00015,0.00011,0.00002,0.00008,0.00002,0.00041,0.0,0.00016,0.00034,0.0,0.00021,0.00006,0.00006,0.0099,0.00008,0.00023,0.0,0.0,0.00004,0.0,0.0,0.00013,0.00057,0.00017,0.9199,0.0149,0.00001,0.0,0.0,0.0,0.0014,0.003,0.00012,0.00006,0.002,0.1782,0.2264,0.0,0.9956,0.0,0.00022
33765634,0.0,0.0,0.00001,0.006,0.0023,0.0027,0.0056,0.0133,0.00062,0.00005,0.00007,0.00002,0.00039,0.005,0.0,0.00018,0.0014,0.00017,0.0187,0.0069,0.00005,0.0066,0.00005,0.00067,0.0,0.0,0.00009,0.00004,0.0,0.0039,0.0012,0.00003,0.0075,0.0078,0.00015,0.0,0.00004,0.00003,0.0314,0.0053,0.0171,0.00054,0.0108,0.0986,0.0121,0.0,0.0001,0.00001,0.00022
33789074,0.0,0.0,0.0037,0.0046,0.8583,0.0048,0.0147,0.0035,0.0015,0.00001,0.00002,0.00078,0.00006,0.00091,0.0,0.00037,0.00026,0.00038,0.0025,0.0005,0.00006,0.035,0.00049,0.0021,0.00002,0.00004,0.00017,0.00024,0.0,0.0074,0.0024,0.00017,0.00071,0.0017,0.00001,0.00005,0.00022,0.00004,0.0079,0.0018,0.0012,0.0012,0.0027,0.0054,0.0942,0.0,0.00027,0.00004,0.00023
34852344,0.0,0.0,0.0,0.7592,0.00049,0.0027,0.0985,0.0488,0.00059,0.00005,0.00001,0.0014,0.00006,0.0748,0.0,0.00016,0.00021,0.00017,0.0123,0.00057,0.00002,0.0268,0.00005,0.00018,0.0,0.0,0.0003,0.0,0.0,0.0001,0.0016,0.0012,0.00029,0.8263,0.00001,0.0,0.0,0.0,0.0651,0.0013,0.0012,0.00033,0.0033,0.4627,0.0013,0.0,0.0,0.00002,0.0017
34862404,0.00003,0.00002,0.0011,0.0023,0.0014,0.0518,0.0805,0.0049,0.00023,0.00011,0.00007,0.00008,0.00006,0.0073,0.0,0.00022,0.00068,0.00034,0.0031,0.00099,0.00014,0.0123,0.00027,0.0019,0.00002,0.00053,0.00009,0.00002,0.00006,0.0018,0.0048,0.00006,0.0014,0.0029,0.00015,0.00003,0.0,0.00004,0.00089,0.0018,0.0021,0.0042,0.0112,0.0014,0.1756,0.00003,0.0,0.00002,0.0011
35164524,0.0,0.0,0.0,0.0015,0.0012,0.1057,0.4214,0.0045,0.00059,0.0,0.00002,0.00023,0.00006,0.0271,0.0,0.0057,0.00015,0.00017,0.0018,0.00099,0.00003,0.0731,0.00049,0.00056,0.0,0.0,0.00009,0.00001,0.0,0.00033,0.0024,0.0079,0.0274,0.1538,0.00001,0.0,0.0,0.0,0.0044,0.0356,0.00036,0.2703,0.0407,0.0506,0.0013,0.0,0.0,0.00002,0.00023
35599484,0.00003,0.00002,0.00007,0.0426,0.0021,0.0027,0.016,0.0024,0.0012,0.00023,0.00007,0.00023,0.00006,0.003,0.00002,0.00024,0.0012,0.00071,0.0031,0.0005,0.00016,0.0053,0.00027,0.0011,0.00014,0.00004,0.00034,0.00024,0.00038,0.0018,0.0017,0.00003,0.00097,0.0021,0.00024,0.00003,0.00002,0.00004,0.003,0.0179,0.0171,0.0015,0.005,0.0051,0.043,0.00004,0.0,0.00004,0.00077
36067424,0.0,0.0,0.0,0.0061,0.0026,0.00095,0.025,0.0185,0.00015,0.0,0.0,0.00023,0.00006,0.2513,0.0,0.00037,0.0,0.00017,0.0035,0.00057,0.00002,0.0048,0.00005,0.00026,0.0,0.0,0.00034,0.0,0.0,0.0002,0.0012,0.00017,0.00014,0.0047,0.00001,0.0,0.0,0.0,0.0254,0.0133,0.00049,0.0077,0.0074,0.0086,0.0013,0.0,0.0,0.00002,0.00006
36508394,0.0,0.0,0.0001,0.00072,0.00025,0.0225,0.9651,0.0015,0.00015,0.0,0.0,0.00002,0.00006,0.00063,0.0,0.0314,0.00021,0.00017,0.0063,0.0005,0.0047,0.0782,0.00005,0.003,0.00014,0.0,0.00039,0.0,0.0,0.0081,0.00095,0.00002,0.00071,0.3689,0.00001,0.0,0.0,0.0,0.0152,0.0058,0.00032,0.7939,0.0027,0.0023,0.0013,0.00003,0.0,0.00004,0.00023
36563534,0.0,0.0,0.0,0.0023,0.001,0.0103,0.7908,0.0038,0.00015,0.00005,0.00007,0.0162,0.00006,0.0017,0.0,0.0013,0.0001,0.00017,0.0031,0.00006,0.00002,0.1243,0.00011,0.0,0.0,0.0,0.0079,0.0,0.0,0.00013,0.009,0.00006,0.006,0.1538,0.00001,0.0,0.0,0.0,0.2269,0.0053,0.0039,0.5568,0.0131,0.0017,0.0035,0.0,0.00002,0.00003,0.0017
36916904,0.0,0.0,0.00001,0.0184,0.1178,0.00095,0.001,0.2453,0.00015,0.00005,0.00001,0.00002,0.00002,0.00026,0.0,0.00022,0.00021,0.00019,0.0035,0.00022,0.00003,0.0017,0.0037,0.0011,0.0,0.0,0.00004,0.00002,0.0,0.00033,0.0016,0.0,0.0498,0.0063,0.00015,0.0,0.0,0.00004,0.003,0.0013,0.00099,0.00009,0.0146,0.0054,0.9179,0.00004,0.998,0.00016,0.00013
37154884,0.0,0.0,0.0,0.015,0.001,0.0061,0.0175,0.1132,0.00015,0.00005,0.00001,0.00023,0.00006,0.0041,0.0,0.0013,0.00021,0.00038,0.0063,0.0018,0.00005,0.2107,0.00036,0.0019,0.0,0.0,0.00009,0.00002,0.0,0.00017,0.6626,0.00003,0.00071,0.015,0.00001,0.0,0.0,0.0,0.0822,0.0647,0.00037,0.00009,0.0204,0.0099,0.0091,0.0,0.00002,0.00014,0.00013
37564014,0.0,0.0,0.0,0.002,0.001,0.0147,0.0165,0.0015,0.00037,0.00021,0.00007,0.00065,0.00006,0.0023,0.0,0.00018,0.0047,0.00071,0.0437,0.7732,0.1098,0.0224,0.00017,0.00026,0.0,0.0,0.00009,0.00001,0.0,0.00079,0.00076,0.00003,0.006,0.0063,0.00001,0.0,0.0,0.00018,0.0079,0.0013,0.0019,0.0077,0.0074,0.0037,0.0062,0.0221,0.9895,0.00002,0.00041
38073394,0.0,0.0,0.00001,0.00072,0.9865,0.0008,0.0039,0.00069,0.00015,0.00001,0.00002,0.00023,0.00006,0.00049,0.0,0.00022,0.0,0.00019,0.00065,0.00016,0.00003,0.0782,0.00005,0.00027,0.0,0.0,0.00039,0.00002,0.0,0.0026,0.00077,0.00002,0.00034,0.0018,0.00001,0.00003,0.0,0.0,0.0032,0.0011,0.00049,0.00033,0.0012,0.0014,0.0096,0.00004,0.0226,0.00002,0.00041
34665205,0.0,0.0,0.0,0.0088,0.00016,0.0119,0.0367,0.2868,0.00015,0.00001,0.00002,0.0,0.00006,0.011,0.0,0.00016,0.0,0.0,0.0025,0.00016,0.00002,0.0525,0.00017,0.00045,0.0,0.0,0.00034,0.0,0.0,0.0002,0.0039,0.001,0.00029,0.0364,0.00001,0.0,0.0,0.0,0.0079,0.0013,0.00032,0.00009,0.002,0.8524,0.0121,0.0,0.0,0.00002,0.00023
34670025,0.00005,0.0,0.0021,0.0013,0.0522,0.1248,0.0897,0.0088,0.0135,0.00036,0.00045,0.00078,0.0007,0.011,0.0,0.0168,0.012,0.0011,0.00095,0.00057,0.00005,0.0654,0.00049,0.003,0.00002,0.00004,0.00034,0.00004,0.0,0.0039,0.0072,0.00006,0.0196,0.025,0.0024,0.00076,0.00013,0.00004,0.0056,0.0212,0.0096,0.016,0.0055,0.0442,0.1851,0.00003,0.00002,0.00004,0.00013
33054545,0.0,0.0,0.0,0.00072,0.0012,0.0011,0.0823,0.0015,0.00015,0.00005,0.00002,0.00023,0.00006,0.0261,0.0,0.00018,0.00068,0.00014,0.0323,0.00099,0.00005,0.0048,0.00017,0.00045,0.0,0.0,0.00091,0.00002,0.0,0.00033,0.0016,0.00002,0.00071,0.023,0.00015,0.0,0.0,0.00003,0.0182,0.3525,0.001,0.0012,0.0033,0.1121,0.0121,0.0,0.00002,0.00001,0.00077
33421355,0.0,0.0,0.0,0.0379,0.0014,0.0027,0.0147,0.0987,0.00023,0.00001,0.00001,0.00006,0.00006,0.0202,0.0,0.0265,0.00021,0.00017,0.013,0.00024,0.00006,0.1469,0.00027,0.00045,0.00002,0.0,0.00055,0.00003,0.0,0.00079,0.0595,0.00002,0.00086,0.015,0.00015,0.00003,0.0,0.0,0.0314,0.0356,0.0012,0.001,0.0074,0.0316,0.0013,0.0,0.0,0.00016,0.0018
34006885,0.0,0.0,0.0,0.0029,0.001,0.0015,0.0282,0.017,0.00015,0.0,0.0,0.00078,0.00006,0.0023,0.0,0.0013,0.0,0.00017,0.013,0.0025,0.00002,0.0099,0.00004,0.00045,0.00002,0.0,0.00039,0.00001,0.00006,0.00039,0.00077,0.00003,0.0085,0.0191,0.00001,0.00003,0.0,0.0,0.083,0.009,0.00032,0.00033,0.015,0.8888,0.0121,0.0,0.0,0.00004,0.00041
36789825,0.0,0.0,0.0,0.0058,0.001,0.0022,0.7908,0.0024,0.00015,0.00001,0.00001,0.0,0.00007,0.0023,0.0,0.00024,0.00068,0.00038,0.0035,0.00099,0.00014,0.0099,0.00005,0.00045,0.00002,0.0,0.00034,0.00002,0.0,0.0013,0.0146,0.00003,0.00029,0.0035,0.00015,0.0,0.0,0.00004,0.0014,0.02,0.025,0.7832,0.0112,0.0014,0.0121,0.0,0.00002,0.00004,0.00023
37326915,0.00003,0.00002,0.0,0.0117,0.00064,0.0061,0.006,0.0015,0.00015,0.00005,0.00003,0.00002,0.00007,0.036,0.0,0.00024,0.00034,0.00017,0.0016,0.00022,0.00006,0.0055,0.00004,0.00045,0.0,0.00004,0.00039,0.00024,0.00006,0.00079,0.0016,0.00006,0.00023,0.0047,0.00001,0.00003,0.00003,0.00004,0.0019,0.009,0.004,0.00054,0.0288,0.0041,0.0025,0.00037,0.0,0.00073,0.0087
37369805,0.00003,0.00002,0.0001,0.0029,0.00064,0.0071,0.0056,0.0054,0.00015,0.00019,0.00007,0.00078,0.00006,0.0023,0.0,0.00016,0.00026,0.00019,0.0046,0.0005,0.00014,0.0066,0.00036,0.00045,0.0,0.00004,0.00034,0.00024,0.00006,0.00079,0.0016,0.0,0.00029,0.0028,0.00015,0.00063,0.00002,0.00004,0.0013,0.0053,0.00047,0.00054,0.0062,0.0086,0.4624,0.00003,0.0,0.00004,0.00077
37660045,0.0,0.0,0.0,0.1114,0.001,0.0035,0.0147,0.0041,0.00015,0.00001,0.00002,0.00002,0.00007,0.00075,0.0,0.00024,0.0013,0.00038,0.0264,0.00024,0.00002,0.0156,0.00005,0.00026,0.00002,0.0,0.00034,0.00002,0.00006,0.00039,0.00077,0.00006,0.0275,0.0292,0.00001,0.0,0.0,0.00004,0.0056,0.0018,0.0019,0.0169,0.0227,0.0054,0.0385,0.00003,0.0,0.00004,0.00054
37979175,0.00003,0.00002,0.0001,0.006,0.0042,0.0053,0.0133,0.0185,0.004,0.00011,0.00002,0.0001,0.00026,0.0072,0.0,0.00094,0.0022,0.00038,0.0035,0.0005,0.00006,0.0052,0.0022,0.0003,0.00002,0.00004,0.00034,0.0006,0.00006,0.0039,0.0017,0.00002,0.00071,0.0029,0.00024,0.00003,0.00003,0.00004,0.004,0.009,0.0045,0.0016,0.0323,0.0201,0.0121,0.00003,0.0,0.00043,0.0011
31707936,0.0,0.0,0.0,0.0061,0.00064,0.0061,0.0686,0.0225,0.00023,0.00001,0.00002,0.00078,0.00039,0.0281,0.0,0.00018,0.00021,0.00038,0.011,0.0005,0.00003,0.1115,0.00027,0.00045,0.0,0.0,0.0051,0.00002,0.0,0.00079,0.00095,0.00006,0.0016,0.0197,0.00001,0.0,0.0,0.00003,0.0655,0.0053,0.0018,0.0906,0.00099,0.0051,0.0121,0.0,0.0,0.00043,0.0017
33341816,0.0,0.0,0.0,0.006,0.0012,0.1198,0.7908,0.00069,0.00023,0.00019,0.00002,0.00023,0.0007,0.005,0.0,0.0013,0.00021,0.00017,0.0025,0.0004,0.0016,0.1005,0.00017,0.00045,0.0,0.0,0.00009,0.00004,0.0,0.00039,0.0017,0.00006,0.00034,0.0078,0.00001,0.0,0.00002,0.0,0.0194,0.0201,0.0072,0.4665,0.0027,0.0054,0.0106,0.0,0.00004,0.00002,0.00023
33764656,0.00003,0.00002,0.0001,0.006,0.001,0.0061,0.0361,0.0088,0.00062,0.00005,0.00003,0.00008,0.00006,0.097,0.0,0.00024,0.012,0.00038,0.0046,0.00093,0.00014,0.0099,0.001,0.0019,0.0,0.0,0.0003,0.00004,0.0075,0.0039,0.0072,0.00003,0.00071,0.0123,0.00015,0.00003,0.00013,0.00003,0.004,0.0133,0.0021,0.0077,0.0062,0.0054,0.0225,0.00003,0.0,0.0002,0.00054
34360586,0.0,0.0,0.0,0.0023,0.0042,0.0061,0.0138,0.0062,0.00015,0.00019,0.00002,0.00004,0.00007,0.0059,0.0,0.00024,0.00021,0.00017,0.0046,0.00008,0.00057,0.0066,0.00017,0.00067,0.0,0.0,0.00009,0.0006,0.0,0.00033,0.00095,0.00006,0.00071,0.0028,0.00001,0.0,0.0,0.00003,0.0028,0.0013,0.001,0.001,0.00099,0.0041,0.4579,0.00003,0.00063,0.00002,0.00022
34145880,0.0,0.0,0.0,0.00015,0.00016,0.0011,0.9956,0.0,0.00015,0.0,0.0,0.0,0.0007,0.00041,0.0,0.94,0.0,0.00004,0.0,0.00006,0.00002,0.0415,0.0,0.0,0.0,0.0,0.00004,0.0,0.0,0.00013,0.0024,0.00002,0.00014,0.0912,0.0,0.0,0.0,0.00003,0.0019,0.0333,0.00037,0.8815,0.0,0.0,0.0021,0.0,0.00006,0.0,0.00013
34623200,0.0,0.0,0.0,0.0016,0.9741,0.00052,0.0056,0.0015,0.00015,0.00001,0.00001,0.00002,0.00006,0.0014,0.0,0.00022,0.0001,0.00017,0.0018,0.00006,0.00006,0.1228,0.00049,0.00026,0.0,0.0,0.00017,0.00001,0.00006,0.0004,0.0024,0.00006,0.00086,0.0014,0.00001,0.00003,0.00002,0.0,0.0056,0.00084,0.00036,0.00009,0.0031,0.0014,0.0021,0.0,0.0,0.00004,0.00023
35403880,0.0,0.0,0.0,0.006,0.00016,0.0147,0.075,0.1132,0.00023,0.00001,0.00001,0.00002,0.00007,0.0023,0.0,0.00024,0.00026,0.0,0.0635,0.0191,0.00006,0.1753,0.00005,0.00045,0.0,0.0,0.0079,0.00001,0.0,0.00033,0.0013,0.00002,0.00034,0.1357,0.00001,0.0,0.00003,0.00003,0.0651,0.8551,0.00026,0.00033,0.0261,0.2899,0.00045,0.0,0.0,0.00008,0.0031
35726540,0.0,0.0,0.0,0.0061,0.0038,0.0225,0.0075,0.0016,0.00015,0.00005,0.00002,0.00004,0.00006,0.0017,0.00002,0.00037,0.00021,0.00038,0.0041,0.0005,0.00002,0.0863,0.00017,0.00045,0.00002,0.0,0.00034,0.00024,0.0,0.00033,0.0059,0.00006,0.1177,0.0063,0.00001,0.00003,0.0,0.0043,0.033,0.007,0.00047,0.00054,0.0027,0.0316,0.9387,0.00037,0.5306,0.00002,0.0011
35962220,0.0,0.0,0.00001,0.006,0.0033,0.0035,0.0165,0.0073,0.00015,0.0,0.00002,0.00004,0.00006,0.0023,0.0,0.00018,0.00021,0.00004,0.0095,0.00089,0.00005,0.0648,0.00005,0.001,0.0,0.0,0.00091,0.0,0.0,0.00054,0.0066,0.0,0.00071,0.0123,0.0,0.0,0.00002,0.0,0.004,0.0018,0.00026,0.00009,0.0062,0.845,0.0615,0.0,0.00004,0.00004,0.00022
36396270,0.0,0.0,0.00049,0.0061,0.0246,0.0147,0.0147,0.0073,0.0083,0.00005,0.00002,0.00023,0.00007,0.0271,0.00002,0.00079,0.0264,0.00075,0.002,0.00089,0.00006,0.0224,0.00049,0.00067,0.0,0.00004,0.0055,0.00024,0.00006,0.0013,0.0024,0.00017,0.00086,0.0063,0.0064,0.00088,0.00048,0.0017,0.0112,0.007,0.0012,0.0018,0.005,0.0059,0.1576,0.00004,0.0,0.00016,0.00077
36744350,0.0,0.0,0.0,0.1319,0.00033,0.0022,0.0147,0.2347,0.00015,0.00005,0.0,0.00002,0.00006,0.0014,0.0,0.00016,0.00015,0.00034,0.0063,0.00024,0.00002,0.0314,0.00027,0.003,0.0,0.0,0.00009,0.00001,0.0,0.0018,0.0016,0.00003,0.00023,0.0063,0.00001,0.0,0.0,0.0,0.0374,0.0133,0.00047,0.00058,0.0112,0.8888,0.0858,0.0,0.00027,0.00073,0.00054
37132490,0.0,0.0,0.0,0.0144,0.00049,0.00095,0.0175,0.00086,0.00015,0.0,0.0,0.00008,0.00006,0.00063,0.0,0.00018,0.00034,0.00017,0.0063,0.00022,0.00005,0.0029,0.00049,0.00045,0.0,0.0,0.00009,0.00024,0.0,0.00079,0.00057,0.00003,0.00034,0.0029,0.00001,0.0,0.0,0.0,0.004,0.00037,0.00049,0.0032,0.00099,0.0041,0.9429,0.0,0.0029,0.00003,0.00041
37454780,0.00005,0.00002,0.00018,0.00072,0.0035,0.0013,0.0056,0.0056,0.00023,0.00019,0.00002,0.00023,0.00006,0.0097,0.0,0.00018,0.00047,0.0011,0.011,0.00099,0.00016,0.0017,0.00027,0.00073,0.0,0.00004,0.00039,0.00024,0.00006,0.00039,0.0496,0.00006,0.00086,0.0017,0.00094,0.00033,0.00013,0.00004,0.0056,0.0053,0.0171,0.00054,0.015,0.0041,0.0121,0.00003,0.0,0.00016,0.00041
34059401,0.0,0.0,0.0,0.0,0.0014,0.0575,0.8728,0.0025,0.00023,0.00001,0.00002,0.00006,0.0007,0.00063,0.0,0.9031,0.00015,0.00017,0.00065,0.0031,0.00002,0.0419,0.00027,0.00045,0.00002,0.0,0.00009,0.00004,0.0,0.001,0.00057,0.00002,0.0029,0.0428,0.00001,0.0,0.0,0.0,0.0019,0.0088,0.001,0.4713,0.0097,0.0567,0.0025,0.0,0.00006,0.00002,0.00013
34598981,0.0,0.0,0.0,0.00072,0.00049,0.0214,0.9814,0.0012,0.00015,0.0,0.00001,0.0012,0.0007,0.0023,0.0,0.00024,0.00015,0.0021,0.0635,0.0131,0.00014,0.2107,0.00034,0.00023,0.0,0.0,0.5732,0.0,0.0,0.00033,0.01,0.00006,0.00023,0.3333,0.00001,0.0,0.0,0.0,0.0056,0.0053,0.00032,0.7861,0.0013,0.0099,0.00096,0.00044,0.0,0.00001,0.00013
34769501,0.0,0.00002,0.00001,0.00072,0.001,0.0027,0.0056,0.00086,0.00023,0.00005,0.00001,0.00023,0.00006,0.0023,0.0,0.00079,0.00068,0.00017,0.0017,0.00024,0.00005,0.004,0.00036,0.00056,0.0,0.00015,0.00034,0.00003,0.00006,0.001,0.0024,0.00003,0.00029,0.0014,0.00015,0.00003,0.0,0.00003,0.0043,0.0013,0.00049,0.00054,0.0031,0.0033,0.8787,0.00003,0.0012,0.00004,0.00022
34939171,0.0,0.0,0.0,0.00072,0.036,0.0061,0.0039,0.0022,0.00015,0.00005,0.00002,0.00002,0.00006,0.00026,0.0,0.00008,0.00021,0.00017,0.00056,0.00008,0.00002,0.0052,0.0,0.0003,0.0,0.0,0.00004,0.0,0.0,0.00013,0.01,0.00006,0.0016,0.0063,0.00001,0.0,0.0,0.00004,0.027,0.0058,0.00032,0.0016,0.005,0.0112,0.9509,0.0,0.0628,0.00001,0.00041
35241041,0.0,0.0,0.0,0.0023,0.1123,0.014,0.0282,0.1464,0.00023,0.00001,0.00001,0.0001,0.0007,0.0072,0.0,0.0013,0.00026,0.00038,0.013,0.0044,0.00016,0.2107,0.00005,0.00045,0.00002,0.0,0.0015,0.00004,0.0,0.0039,0.0089,0.00006,0.00086,0.223,0.00015,0.0,0.0,0.0,0.0079,0.1174,0.00099,0.002,0.036,0.0316,0.0162,0.0,0.0001,0.00003,0.00041
