idx,pmid,journal_name,title,abstract,keywords,accepted_label,multi_label,binary_label,animal_label
1379,37590406,Proceedings of the National Academy of Sciences of the United States of America,Interictal epileptiform discharges affect memory in an Alzheimer's disease mouse model,"Interictal epileptiform discharges (IEDs) are transient abnormal electrophysiological events commonly observed in epilepsy patients but are also present in other neurological diseases, such as Alzheimer's disease (AD). Understanding the role IEDs have on the hippocampal circuit is important for our understanding of the cognitive deficits seen in epilepsy and AD. We characterize and compare the IEDs of human epilepsy patients from microwire hippocampal recording with those of AD transgenic mice with implanted multilayer hippocampal silicon probes. Both the local field potential features and firing patterns of pyramidal cells and interneurons were similar in the mouse and human. We found that as IEDs emerged from the CA3-1 circuits, they recruited pyramidal cells and silenced interneurons, followed by post-IED suppression. IEDs suppressed the incidence and altered the properties of physiological sharp-wave ripples, altered their physiological properties, and interfered with the replay of place field sequences in a maze. In addition, IEDs in AD mice inversely correlated with daily memory performance. Together, our work implies that IEDs may present a common and epilepsy-independent phenomenon in neurodegenerative diseases that perturbs hippocampal-cortical communication and interferes with memory.",Alzheimer model| interictal epileptiform discharges| memory| replay| sharp wave ripples,Animal-other,5,1,0
1380,16928182,Journal of neurotrauma,Differential behavioral and histopathological responses to graded cortical impact injury in mice.,"Controlled cortical impact (CCI) injury, a model of contusive brain injury in humans, is being used with increasing frequency in mice to investigate post-traumatic cell damage and death and to evaluate treatment strategies. Because cellular injury mechanisms and therapeutic approaches may depend on the severity of the initial insult, it is important to utilize a model in which outcomes are sensitive to injury severity. Adult male C57Bl/6 mice were anesthetized and subjected to sham injury (n = 23) or CCI injury at either 0.5 mm (n = 22) or 1.0 mm (n = 22) depth of impact at a velocity of 5 m/sec. At 2 days, brain-injured mice exhibited significant memory (p < 0.05) and motor function (p < 0.001) deficits compared to sham-injured mice; furthermore, mice subjected to an impact of 1.0 mm were significantly more impaired in both outcome measures than those injured at 0.5 mm (p < 0.05). The cortical lesion increased in size between 24 h and 7 days in both injury groups, but was significantly larger in the 1.0 mm group. Hippocampal cell loss was observed in the hilar and CA3 regions in both groups, and in the CA1 and dentate granule cell layers in the 1.0 mm group. Regional patterns of IgG extravasation and reactive astrocytosis were similar in the two injured groups, but changes were more persistent in the 1.0 mm group. Both levels of injury resulted in acute loss of neuronal MAP-2 immunoreactivity in the cortex and sub-region specific changes in the hippocampus. Thus, increasing the depth of impact led to similar structural alterations in neurons, astrocytes and the vasculature, but resulted in greater behavioral deficits and cortical and hippocampal cell death.",,Animal-other,5,1,0
1381,6290544,Journal of clinical psychopharmacology,A model for oral dyskinesia in rats.,"Rats subjected to bifrontal cortical ablations developed vacuous chewing movements and jaw tremors that began 22 weeks after surgery, reached a peak rate of 4 to 8 per minute, and remained stable for an 8-week observation period. Chronic haloperidol administration to rats with bifrontal cortical ablations produced 15 to 20 movements per minute that persisted for 7 weeks after drug withdrawal. Drugs given to decrease dopaminergic, cholinergic, and gamma-aminobutyric acid (GABA)-ergic neurotransmission suppressed the movements, whereas cholinergic agonists increased them. This model of oral dyskinesia in rats may be useful in developing drugs for the treatment of facial dyskinesias in humans.",,Animal-other,5,1,0
1382,31109380,Acta neuropathologica communications,"Endogenous mouse huntingtin is highly abundant in cranial nerve nuclei, co-aggregates to Abeta plaques and is induced in reactive astrocytes in a transgenic mouse model of Alzheimer's disease","Pathogenic variants of the huntingtin (HTT) protein and their aggregation have been investigated in great detail in brains of Huntington's disease patients and HTT-transgenic animals. However, little is known about the physiological brain region- and cell type-specific HTT expression pattern in wild type mice and a potential recruitment of endogenous HTT to other pathogenic protein aggregates such as amyloid plaques in cross seeding events. Employing a monoclonal anti-HTT antibody directed against the HTT mid-region and using brain tissue of three different mouse strains, we detected prominent immunoreactivity in a number of brain areas, particularly in cholinergic cranial nerve nuclei, while ubiquitous neuronal staining appeared faint. The region-specific distribution of endogenous HTT was found to be comparable in wild type rat and hamster brain. In human amyloid precursor protein transgenic Tg2576 mice with amyloid plaque pathology, similar neuronal HTT expression patterns and a distinct association of HTT with Abeta plaques were revealed by immunohistochemical double labelling. Additionally, the localization of HTT in reactive astrocytes was demonstrated for the first time in a transgenic Alzheimer's disease animal model. Both, plaque association of HTT and occurrence in astrocytes appeared to be age-dependent. Astrocytic HTT gene and protein expression was confirmed in primary cultures by RT-qPCR and by immunocytochemistry. We provide the first detailed analysis of physiological HTT expression in rodent brain and, under pathological conditions, demonstrate HTT aggregation in proximity to Abeta plaques and Abeta-induced astrocytic expression of endogenous HTT in Tg2576 mice.",Alzheimer’s disease| Amyloid precursor protein| Animal model| Astrocytes| Cranial nerve nuclei| Huntingtin,Animal-other,5,1,0
1383,15606908,Journal of neurochemistry,Vlgr1 knockout mice show audiogenic seizure susceptibility,"Susceptibility to audiogenic seizures, which are reflex seizures provoked by loud noise, can be induced in rodents by acoustic priming (exposing animals to strong auditory stimuli at an early developmental stage). Some strains of mice and rats are susceptible to audiogenic seizures without priming and these have been used as good experimental models with which to study epilepsies. Here we identified Vlgr1d and Vlgr1e, novel alternatively-spliced variants of Vlgr1b/MGR1, which, upon sequence analysis, were shown to be transcripts from a locus previously characterized as mass1. Vlgr1 (Vlgr1b, Vlgr1d and Vlgr1e) mRNA is expressed predominantly in the neuroepithelium of the developing mouse brain. Our protein-tagged experiment suggested that Vlgr1d and Vlgr1e are secretory molecules, while Vlgr1b is a receptor. Knockout mice lacking exons 2-4 of Vlgr1 were susceptible to audiogenic seizures without priming, although there were no apparent histological abnormalities in their brains. Ninety-five percent of these knockout mice exhibited wild running, a feature typical of the preconvulsive phase of audiogenic seizures triggered by loud noise (11 kHz, 105 dB), and 68% exhibited tonic convulsions at 3 weeks after birth. Our monogenic mice, which have a unique genetic background, serve as a useful tool for further studies on seizures.",,Animal-other,5,1,0
1384,18634851,Neuroscience letters,Deletion of both ICAM-1 and C3 enhances severity of experimental autoimmune encephalomyelitis compared to C3-deficient mice.,"Multiple sclerosis (MS) is an autoimmune disease characterized by central nervous system (CNS) inflammation and leukocyte infiltration, demyelination of neurons, and blood-brain barrier breakdown. The development of experimental autoimmune encephalomyelitis (EAE), the animal model for MS is dependent on a number of components of the immune system including complement and adhesion molecules. Previous studies in our lab have examined the role of C3, the central complement component, and intercellular adhesion molecule-1 (ICAM-1) a key cell adhesion molecule involved in leukocyte trafficking to sites of inflammation including the CNS. In these studies we demonstrated that myelin oligodendrocyte glycoprotein (MOG)-induced EAE is markedly attenuated in both ICAM-1(-/-) and C3(-/-) mice. Given the pivotal role that these proteins play in EAE, we hypothesized that EAE in ICAM-1(-/-) and C3(-/-) double mutant mice would likely fail to develop. Unexpectedly, EAE in ICAM-1(-/-)xC3(-/-) mice was only modestly attenuated compared to wild type mice and significantly worse than C3(-/-) mice. Leukocyte infiltration was commensurate with disease severity between the three groups of mice. Spinal cord T cells from ICAM-1(-/-)xC3(-/-) mice produced the highest levels of IFN-gamma and TNF-alpha, despite reduced disease severity compared to wild type mice. The mechanisms behind the elevated EAE severity in ICAM-1(-/-)xC3(-/-) mice may relate to altered homing of leukocytes or processing of self-antigens in the double mutant background.",,Animal-other,5,1,0
1385,18395759,Neuropharmacology,"Intracerebroventricular injection of propionic acid, an enteric bacterial metabolic end-product, impairs social behavior in the rat: implications for an animal model of autism.","Environmental, dietary, and gastrointestinal factors may contribute to autism spectrum disorders (ASD). Propionic acid (PPA) is a short chain fatty acid, a metabolic end-product of enteric bacteria in the gut, and a common food preservative. Recent evidence indicates that PPA can cause behavioral abnormalities and a neuroinflammatory response in rats. Social behavior was examined in similarly-treated pairs of adult male Long-Evans rats placed in an open field following intracerebroventricular (ICV) injection of PPA (4 microl of 0.26 M solution) or control compounds. Behavior was analyzed using both the EthoVision behavior tracking system and by blind scoring of videotapes of social behaviors. Compared to controls, rats treated with PPA displayed social behavior impairments as indicated by significantly greater mean distance apart, reduced time spent in close proximity, reduced playful interaction, and altered responses to playful initiations. Treatment with another short chain fatty acid, sodium acetate, produced similar impairments, but treatment with the alcohol analog of PPA, 1-propanol, did not produce impairments. Immunohistochemical analysis of brain tissue taken from rats treated with PPA revealed reactive astrogliosis, indicating a neuroinflammatory response. These findings suggest that PPA can change both brain and behavior in the laboratory rat in a manner that is consistent with symptoms of human ASD.",,Animal-other,5,1,0
1386,38378836,Translational psychiatry,Multi-level profiling of the Fmr1 KO rat unveils altered behavioral traits along with aberrant glutamatergic function,"Fragile X syndrome (FXS) is the most common cause of inherited intellectual disabilities and the most prevalent monogenic cause of autism. Although the knockout (KO) of the Fmr1 gene homolog in mice is primarily used for elucidating the neurobiological substrate of FXS, there is limited association of the experimental data with the pathophysiological condition in humans. The use of Fmr1 KO rats offers additional translational validity in this regard. Therefore, we employed a multi-level approach to study the behavioral profile and the glutamatergic and GABAergic neurotransmission status in pathophysiology-associated brain structures of Fmr1 KO rats, including the recordings of evoked and spontaneous field potentials from hippocampal slices, paralleled with next-generation RNA sequencing (RNA-seq). We found that these rats exhibit hyperactivity and cognitive deficits, along with characteristic bidirectional glutamatergic and GABAergic alterations in the prefrontal cortex and the hippocampus. These results are coupled to affected excitability and local inhibitory processes in the hippocampus, along with a specific transcriptional profile, highlighting dysregulated hippocampal network activity in KO rats. Overall, our data provide novel insights concerning the biobehavioral profile of FmR1 KO rats and translationally upscales our understanding on pathophysiology and symptomatology of FXS syndrome.",,Animal-other,5,1,0
1387,26747211,Neurobiology of disease,"Ocular inflammation induces trigeminal pain, peripheral and central neuroinflammatory mechanisms.","Ocular surface diseases are among the most frequent ocular pathologies, with prevalence ranging from 20% of the general population. In addition, ocular pain following corneal injury is frequently observed in clinic. The aim of the study was to characterize the peripheral and central neuroinflammatory process in the trigeminal pathways in response to cornea alteration induced by chronic topical instillations of 0.2% benzalkonium chloride (BAC) in male C57BL/6J mice. In vitro BAC induced neurotoxicity and increases neuronal (FOS, ATF3) and pro-inflammatory (IL-6) markers in primary mouse trigeminal ganglion culture. BAC-treated mice exhibited 7days after the treatment reduced aqueous tear production and increased inflammatory cell infiltration in the cornea. Hypertonic saline-evoked eye wipe behavior was enhanced in BAC-treated animals that exhibited increased FOS, ATF3 and Iba1 immunoreactivity in the trigeminal ganglion. Ocular inflammation is associated with a significant increase in IL-6 and TNF-α mRNA expression in the trigeminal ganglion. We reported a strong increase in FOS and Iba1 positive cells in particular in the sensory trigeminal complex at the ipsilateral interpolaris/caudalis (Vi/Vc) transition and Vc/upper cervical cord (Vc/C1) regions. In addition, activated microglial cells were tightly wrapped around activated FOS neurons in both regions and phosphorylated p38 mitogen-activated protein kinase was markedly enhanced specifically in microglial cells during ocular inflammation. Similar data were obtained in the facial motor nucleus. These neuroanatomical data correlated with the increase in mRNA expression of pro-inflammatory (TNF-α, IL-6, CCL2) and neuronal (FOS and ATF3) markers. Interestingly, the suppression of corneal inflammation 10days following the end of BAC treatment resulted in a marked attenuation of peripheral and central changes observed in pathological conditions. This study provides the first demonstration that corneal inflammation induces activation of neurons and microglial p38 MAPK pathway within sensory trigeminal complex. These results suggest that this altered activity in intracellular signaling caused by ocular inflammation might play a priming role in the central sensitization of ocular related brainstem circuits, which represents a significant factor in ocular pain development.",Benzalkonium chloride| Corneal neurons| Facial motor nucleus| Neuroinflammation| Ocular pain| Trigeminal complex,Animal-other,5,1,0
1388,9042570,The European journal of neuroscience,Adult nestin-expressing subependymal cells differentiate to astrocytes in response to brain injury.,"The adult brain contains a small population of central nervous system (CNS) cells in the subependyma which, like embryonic CNS progenitor cells, express the intermediate filament nestin. In this report, the differentiation capacity in vivo of these cells was analysed following a standardized trauma. Before the trauma, the subependymal cells expressed nestin but not the astrocytic and neuronal differentiation markers glial fibrillary acidic protein (GFAP) and neurofilament respectively. In response to injury, the majority of the subependymal cells coexpressed nestin and GFAP, but never nestin and neurofilament. Furthermore, cells coexpressing nestin and GFAP were found progressively further away from the subependyma and closer to the lesion at later time points after the injury, indicating that these cells migrate towards the lesion. Nestin was in addition re-expressed in reactive astrocytes near the lesion and in non-reactive astrocytes very far from the lesion throughout the ipsilateral cortex. In conclusion, our data indicate that the nestin-positive subependymal cells are an in vivo source for the generation of new astrocytes but not neurons after injury, and that nestin re-expression in astrocytes following traumatic stimuli can be used as a sensitive marker for astroglial activation.",,Animal-other,5,1,0
1389,33829643,Alzheimer's & dementia : the journal of the Alzheimer's Association,Age-related calcium dysregulation linked with tau pathology and impaired cognition in non-human primates.,"The etiology of sporadic Alzheimer's disease (AD) requires non-genetically modified animal models.	The relationship of tau phosphorylation to calcium-cyclic adenosine monophosphate (cAMP)-protein kinase A (PKA) dysregulation was analyzed in aging rhesus macaque dorsolateral prefrontal cortex (dlPFC) and rat primary cortical neurons using biochemistry and immuno-electron microscopy. The influence of calcium leak from ryanodine receptors (RyRs) on neuronal firing and cognitive performance was examined in aged macaques.	Aged monkeys naturally develop hyperphosphorylated tau, including AD biomarkers (AT8 (pS202/pT205) and pT217) and early tau pathology markers (pS214 and pS356) that correlated with evidence of increased calcium leak (pS2808-RyR2). Calcium also regulated early tau phosphorylation in vitro. Age-related reductions in the calcium-binding protein, calbindin, and in phosphodiesterase PDE4D were seen within dlPFC pyramidal cell dendrites. Blocking RyRs with S107 improved neuronal firing and cognitive performance in aged macaques.	Dysregulated calcium signaling confers risk for tau pathology and provides a potential therapeutic target.",PKA| aging| association cortex| calpain| impaired cognition| macaque| pyramidal cells| ryanodine receptor| tau,Animal-other,5,1,0
1390,2173558,The Biochemical journal,Thyrotropin-releasing hormone receptor occupancy determines the fraction of the responsive pool of inositol lipids hydrolysed in rat pituitary tumour cells.,"We report that there are distinct thyrotropin-releasing hormone (TRH)-responsive and -unresponsive pools of inositol (Ins) lipids in rat pituitary tumour (GH3) cells, and present evidence that the size of the responsive pool is determined by the number of activated TRH-receptor complexes. By use of an experimental protocol in which cycling of [3H]Ins is inhibited and resynthesis occurs with unlabelled Ins only, we were able to measure specifically the effects of TRH on the hydrolysis of the Ins lipids present before stimulation. A maximally effective dose of TRH (1 microM) caused a time-dependent decrease in 3H-labelled Ins lipids that attained a steady-state value of 42 +/- 1% of the initial level between 1.5 and 2 h. After 2 h, even though there was no further decrease in 3H-labelled Ins lipids, and no increase in [3H]Ins or [3H]Ins phosphates, turnover of Ins lipids, as assessed as incorporation of [32P]Pi into PtdIns, continued at a rate similar to that in cells incubated without LiCl or unlabelled Ins. These data indicate that Ins lipid turnover was not desensitized during prolonged TRH stimulation. Depletion of lipid 3H radioactivity by TRH occurred at higher TRH doses on addition of the competitive antagonist chlordiazepoxide. Addition of 1 microM-TRH after 3 h of stimulation by a sub-maximal (0.3 nM) TRH dose caused a further decrease in 3H radioactivity to the minimum level (40% of initial value). We propose that the TRH-responsive pool of Ins lipids in GH3 cells is composed of the complement of Ins lipids that are within functional proximity of activated TRH-receptor complexes.",,Animal-other,5,1,0
1391,25867960,Journal of visualized experiments : JoVE,The forced swim test as a model of depressive-like behavior,"The goal of the present protocol is to describe the forced swim test (FST), which is one of the most commonly used assays for the study of depressive-like behavior in rodents. The FST is based on the assumption that when placing an animal in a container filled with water, it will first make efforts to escape but eventually will exhibit immobility that may be considered to reflect a measure of behavioral despair. This test has been extensively used because it involves the exposure of the animals to stress, which was shown to have a role in the tendency for major depression. Additionally, the FST has been shown to share some of the factors that are influenced or altered by depression in humans, including changes in food consumption, sleep abnormalities and drug-withdrawal-induced anhedonia. The main advantages of this procedure are that it is relatively easy to perform and that its results are easily and quickly analyzed. Moreover, its sensitivity to a broad range of antidepressant drugs that makes it a suitable screening test is one of the most important features leading to its high predictive validity. Despite its appeal, this model has a number of disadvantages. First, the issue of chronic augmentation is problematic in this test because in real life patients need to be treated for at least several weeks before they experience any relief from their symptoms. Last, due to the aversiveness of the FST, it is important to take into account possible influences it might have on brain structure/function if brain analyses are to be carried out following this procedure.",,Animal-other,5,1,0
1392,12614343,Journal of neurochemistry,In vivo nicotine treatment regulates mesocorticolimbic CREB and ERK signaling in C57Bl/6J mice.,"The extracellular regulated kinase (ERK) pathway was studied to determine its role in neuronal plasticity related to the development of nicotine dependence. Levels and phosphorylation state of ERK, cAMP response element binding protein (CREB) and proline-rich/Ca2+-activated tyrosine kinase (PYK2), and levels of tyrosine hydroxylase (TH), were determined using western blotting. C57Bl/6J mice received acute or chronic nicotine (200 microg/mL) in their drinking water or were withdrawn from nicotine for 24 h following chronic exposure. CREB phosphorylation was reduced in the nucleus accumbens following chronic nicotine, consistent with previous reports that decreased accumbens CREB activity increases drug reinforcement. In contrast, CREB phosphorylation was increased in the prefrontal cortex following chronic nicotine exposure and in the ventral tegmental area during nicotine withdrawal. In addition, total and phosphorylated ERK decreased in the amygdala following chronic nicotine exposure, but ERK phosphorylation increased in the prefrontal cortex. TH levels increased in both the amygdala and prefrontal cortex, supporting the hypothesis that increased catecholaminergic tone contributes to nicotine reinforcement. Overall, these results support a role for ERK and CREB activity in neural plasticity associated with nicotine dependence.",,Animal-other,5,1,0
1393,28153456,Physiology & behavior,Perinatal undernutrition associated to experimental model of cerebral palsy increases adverse effects on chewing in young rats.,"The aim of the present study was to investigate the effect of perinatal undernutrition on the sensorimotor pattern of chewing in rats submitted to cerebral palsy experimental model. A total of 60 male Wistar rats were randomly distributed into four groups: Nourished/Control (NC, n=15), Nourished/Cerebral Palsy (NCP, n=15); Undernourished/Control (UC, n=15) and Undernourished/Cerebral Palsy (UCP, n=15). Animals of cerebral palsy (CP) group were subjected to an experimental model based on the combination of perinatal anoxia associated with sensorimotor restriction of the hindlimb. In the rats were evaluated body weight gain, intake of breast milk, feed post-weaning consumption, parameters of the chewing, intra-oral sensitivity and muscle properties (muscle weight and distribution of types of fibers) of the masseter and digastric. Animals from undernourished CP group showed greater reduction in most data evaluated including body weight (P<0.05), food intake post-weaning (P<0.05), frequency of chewing cycles (P<0.05), duration of the reactions of 'taste' (P<0.05), muscle weight and decrease of the proportion of type IIB fibers in the masseter muscle (P<0.05). These results demonstrated in rats submitted a cerebral palsy that perinatal undernutrition intensifies the damage in morphological and functional parameters of chewing.",,Animal-other,5,1,0
1394,11771945,Experimental neurology,Changes in dopaminergic and glutamatergic excitatory mechanisms of micturition reflex after middle cerebral artery occlusion in conscious rats.,"Previous reports have shown that N-methyl-d-aspartate (NMDA) glutamatergic and D2 dopaminergic mechanisms have independent excitatory effects on bladder activity in normal and cerebral infarcted (CI) rats under urethane anesthesia. The study presented here was undertaken to investigate the interaction between these two mechanisms on bladder activity in conscious Sprague-Dawley female rats with or without cerebral infarction. Occlusion of the left middle cerebral artery or a sham operation (SO) was performed under halothane anesthesia. After recovery from the anesthesia, bladder activity was monitored continuously by means of infusion cystometrography in awake rats. The effects of cumulative intravenous doses of quinpirole (0.001-1 mg/kg), a D2 dopamine receptor agonist, were studied in awake SO and CI rats with or without dizocilpine (10 mg/kg) pretreatment. The effects of dizocilpine (1 or 10 mg/kg) were also examined in other SO or CI rats pretreated with 1 mg/kg of quinpirole. Bladder capacity in CI rats was significantly smaller (0.18 ml) than that in SO rats (0.48 ml). Quinpirole (0.1 and 1 mg/kg) further reduced bladder capacity in both types of rats, an effect blocked by sulpiride (20 mg/kg), a D2 dopamine receptor antagonist. The effect of quinpirole was also antagonized by dizocilpine (1 mg/kg) to a significantly (P < 0.01) greater degree in CI than in SO rats. In SO rats pretreated with 1 mg/kg of quinpirole, dizocilpine significantly increased bladder capacity in a dose-dependent manner. After the maximum dose (10 mg/kg) of dizocilpine, sulpiride did not produce any changes in bladder activity. In CI rats pretreated with 1 mg/kg of quinpirole, 1 mg/kg of dizocilpine increased bladder capacity. After administration of the maximum dose of dizocilpine (10 mg/kg), which did not produce an additional effect, sulpiride (20 mg/kg) increased bladder capacity by 58.3%. These results indicate that in awake rats D2 dopaminergic excitatory effects on the urinary bladder are mediated in part by NMDA glutamatergic mechanisms and in part by non-NMDA mechanisms. The latter type was more prominent in CI rats, indicating that the bladder hyperactivity induced by cerebral infarction may be mediated by an alteration in dopaminergic-glutamatergic interactions in the brain.",,Animal-other,5,1,0
1395,31272300,Veterinary pathology,Spontaneous Incidental Brain Lesions in C57BL/6J Mice.,"Genetically engineered mouse lines on a C57BL/6J background are widely employed as preclinical models to study neurodegenerative human disorders and brain tumors. However, because of the lack of comprehensive data on the spontaneous background neuropathology of the C57BL/6J strain, discriminating between naturally occurring changes and lesions caused by experimental mutations can be challenging. In this context, this study aims at defining the spectrum and frequency of spontaneous brain changes in a large cohort of C57BL/6J mice and their association with specific biological variables, including age and sex. Brains from 203 experimentally naive and clinically unremarkable C57BL/6J mice were collected and analyzed by means of histopathology and immunohistochemistry. Mice ranged in age from 3 to 110 weeks with 89 females, 111 males, and 3 unknowns. Sixteen different spontaneous lesion categories were described in this cohort. Age-related neurodegenerative and/or neuroinflammatory findings represented the most common pathologic changes and included (1) Hirano-like inclusions in the thalamic neurons, (2) neuroaxonal dystrophy in the medulla oblongata, (3) periodic acid-Schiff-positive granular deposits in the neuropil of the hippocampus, and (4) progressive neuroinflammation characterized by microgliosis and astrogliosis. Neoplastic conditions, developmental abnormalities, and circulatory disorders were rarely observed incidental findings. In conclusion, this study describes spontaneous age-related brain lesions of the C57BL/6J mouse and provides a reference for evaluating and interpreting the neuropathological phenotype in genetically engineered mouse models developed and maintained on this congenic background.",C57BL/6J| Hirano bodies| aging| background lesions| brain| gliosis| inclusion bodies| mice| neuroaxonal dystrophy,Animal-other,5,1,0
1396,8102036,The American journal of physiology,Autonomic control of pancreatic polypeptide and glucagon secretion during neuroglucopenia and hypoglycemia in mice.,"Neural control of pancreatic polypeptide (PP) release has not been previously investigated in the mouse. In addition, it is not known to what extent increased glucagon secretion during hypoglycemia in mice is neurally mediated vs. an effect of hypoglycemia to directly stimulate glucagon secretion at the level of the islet. Feeding or the cholinergic agonist carbachol increased plasma PP levels in conscious mice (+74 +/- 18 pg/ml vs. fasted mice and +141 +/- 17 pg/ml vs. control, respectively). Neuroglucopenia induced by 2-deoxy-D-glucose or insulin-induced hypoglycemia also increased plasma PP (+79 +/- 18 and +89 +/- 11 pg/ml vs. control, respectively). These increases were abolished by hexamethonium and reduced by atropine methylnitrate (atropine). Hypoglycemia-induced hyperglucagonemia (+1,243 +/- 275 pg/ml) was reduced to 31 +/- 7% of control by atropine (+382 +/- 85 pg/ml), to 48 +/- 9% of control by combined adrenergic blockade (+601 +/- 112 pg/ml), and nearly abolished by atropine plus combined blockade (+143 +/- 41 pg/ml; 11 +/- 3% of control) or hexamethonium (+151 +/- 38 pg/ml; 12 +/- 3% of control). We conclude the following in the mouse. 1) Feeding or cholinergic agonists increase plasma PP. 2) During neuroglucopenia or hypoglycemia, plasma PP is increased via nicotinic and muscarinic mechanisms. 3) The glucagon response to hypoglycemia is predominantly the result of autonomic activation and is mediated by both muscarinic and adrenergic mechanisms.",,Animal-other,5,1,0
1397,34127752,Scientific reports,In vivo multi-parametric manganese-enhanced MRI for detecting amyloid plaques in rodent models of Alzheimer's disease,"Amyloid plaques are a hallmark of Alzheimer's disease (AD) that develop in its earliest stages. Thus, non-invasive detection of these plaques would be invaluable for diagnosis and the development and monitoring of treatments, but this remains a challenge due to their small size. Here, we investigated the utility of manganese-enhanced MRI (MEMRI) for visualizing plaques in transgenic rodent models of AD across two species: 5xFAD mice and TgF344-AD rats. Animals were given subcutaneous injections of MnCl(2) and imaged in vivo using a 9.4 T Bruker scanner. MnCl(2) improved signal-to-noise ratio but was not necessary to detect plaques in high-resolution images. Plaques were visible in all transgenic animals and no wild-types, and quantitative susceptibility mapping showed that they were more paramagnetic than the surrounding tissue. This, combined with beta-amyloid and iron staining, indicate that plaque MR visibility in both animal models was driven by plaque size and iron load. Longitudinal relaxation rate mapping revealed increased manganese uptake in brain regions of high plaque burden in transgenic animals compared to their wild-type littermates. This was limited to the rhinencephalon in the TgF344-AD rats, while it was most significantly increased in the cortex of the 5xFAD mice. Alizarin Red staining suggests that manganese bound to plaques in 5xFAD mice but not in TgF344-AD rats. Multi-parametric MEMRI is a simple, viable method for detecting amyloid plaques in rodent models of AD. Manganese-induced signal enhancement can enable higher-resolution imaging, which is key to visualizing these small amyloid deposits. We also present the first in vivo evidence of manganese as a potential targeted contrast agent for imaging plaques in the 5xFAD model of AD.",,Animal-other,5,1,0
1398,24423792,Disease models & mechanisms,Early motor deficits in mouse disease models are reliably uncovered using an automated home-cage wheel-running system: a cross-laboratory validation,"Deficits in motor function are debilitating features in disorders affecting neurological, neuromuscular and musculoskeletal systems. Although these disorders can vary greatly with respect to age of onset, symptomatic presentation, rate of progression and severity, the study of these disease models in mice is confined to the use of a small number of tests, most commonly the rotarod test. To expand the repertoire of meaningful motor function tests in mice, we tested, optimised and validated an automated home-cage-based running-wheel system, incorporating a conventional wheel with evenly spaced rungs and a complex wheel with particular rungs absent. The system enables automated assessment of motor function without handler interference, which is desirable in longitudinal studies involving continuous monitoring of motor performance. In baseline studies at two test centres, consistently significant differences in performance on both wheels were detectable among four commonly used inbred strains. As further validation, we studied performance in mutant models of progressive neurodegenerative diseases--Huntington's disease [TgN(HD82Gln)81Dbo; referred to as HD mice] and amyotrophic lateral sclerosis [Tg(SOD1G93A)(dl)1/GurJ; referred to as SOD1 mice]--and in a mutant strain with subtle gait abnormalities, C-Snap25(Bdr)/H (Blind-drunk, Bdr). In both models of progressive disease, as with the third mutant, we could reliably and consistently detect specific motor function deficits at ages far earlier than any previously recorded symptoms in vivo: 7-8 weeks for the HD mice and 12 weeks for the SOD1 mice. We also conducted longitudinal analysis of rotarod and grip strength performance, for which deficits were still not detectable at 12 weeks and 23 weeks, respectively. Several new parameters of motor behaviour were uncovered using principal component analysis, indicating that the wheel-running assay could record features of motor function that are independent of rotarod performance. This represents a powerful new method to detect motor deficits at pre-symptomatic stages in mouse disease models and should be considered as a valid tool to investigate the efficacy of therapeutic agents.",Complex wheel| Motor function| Neurodegenerative disease,Animal-other,5,1,0
1399,24009395,"Science (New York, N.Y.)",A causative link between inner ear defects and long-term striatal dysfunction.,"There is a high prevalence of behavioral disorders that feature hyperactivity in individuals with severe inner ear dysfunction. What remains unknown is whether inner ear dysfunction can alter the brain to promote pathological behavior. Using molecular and behavioral assessments of mice that carry null or tissue-specific mutations of Slc12a2, we found that inner ear dysfunction causes motor hyperactivity by increasing in the nucleus accumbens the levels of phosphorylated adenosine 3',5'-monophosphate response element-binding protein (pCREB) and phosphorylated extracellular signal-regulated kinase (pERK), key mediators of neurotransmitter signaling and plasticity. Hyperactivity was remedied by local administration of the pERK inhibitor SL327. These findings reveal that a sensory impairment, such as inner ear dysfunction, can induce specific molecular changes in the brain that cause maladaptive behaviors, such as hyperactivity, that have been traditionally considered exclusively of cerebral origin.",,Animal-other,5,1,0
